lot,cabinet_code,cabinet_name,line,point_code,device_id,rated_power_w,lamp_type,lat,lng,pole_id
C,0045,Via Industria,L2,PL-001390,,100,SAP,45.4027,9.12471,P-001390
C,0045,Via Industria,L3,PL-001391,,150,LED,45.40282,9.12469,P-001391
C,0045,Via Industria,L1,PL-001392,,100,SAP,45.40294,9.12416,P-001392
C,0045,Via Industria,L2,PL-001393,,100,SAP,45.40306,9.1247,P-001393
C,0045,Via Industria,L3,PL-001394,,250,MH,45.40318,9.12445,P-001394
C,0045,Via Industria,L1,PL-001395,,150,SAP,45.4033,9.12467,P-001395
C,0045,Via Industria,L2,PL-001396,,100,SAP,45.40342,9.12466,P-001396
C,0045,Via Industria,L3,PL-001397,,250,SAP,45.40354,9.12434,P-001397
C,0045,Via Industria,L1,PL-001398,,150,MH,45.40366,9.12478,P-001398
C,0045,Via Industria,L2,PL-001399,,100,SAP,45.40378,9.1242,P-001399
C,0045,Via Industria,L3,PL-001400,,100,SAP,45.4039,9.12442,P-001400
C,0045,Via Industria,L1,PL-001401,,250,MH,45.40402,9.1243,P-001401
C,0045,Via Industria,L2,PL-001402,,100,SAP,45.40414,9.12427,P-001402
C,0045,Via Industria,L3,PL-001403,,100,SAP,45.40426,9.1247,P-001403
C,0045,Via Industria,L1,PL-001404,,150,SAP,45.40438,9.1246,P-001404
C,0045,Via Industria,L2,PL-001405,,250,MH,45.4045,9.12478,P-001405
C,0045,Via Industria,L3,PL-001406,,100,SAP,45.40462,9.12436,P-001406
C,0045,Via Industria,L1,PL-001407,,150,SAP,45.40474,9.1242,P-001407
C,0045,Via Industria,L2,PL-001408,,100,SAP,45.40486,9.1244,P-001408
C,0045,Via Industria,L3,PL-001409,,250,LED,45.40498,9.1242,P-001409
C,0045,Via Industria,L1,PL-001410,,150,SAP,45.4051,9.12427,P-001410
C,0045,Via Industria,L2,PL-001411,,100,SAP,45.40522,9.12465,P-001411
C,0045,Via Industria,L3,PL-001412,,150,MH,45.40534,9.12439,P-001412
C,0045,Via Industria,L1,PL-001413,,150,MH,45.40546,9.12441,P-001413
C,0045,Via Industria,L2,PL-001414,,250,SAP,45.40558,9.1248,P-001414
C,0045,Via Industria,L3,PL-001415,,100,SAP,45.4057,9.12439,P-001415
C,0045,Via Industria,L1,PL-001416,,100,SAP,45.40582,9.12451,P-001416
C,0045,Via Industria,L2,PL-001417,,100,SAP,45.40594,9.12416,P-001417
C,0045,Via Industria,L3,PL-001418,,100,SAP,45.40606,9.12421,P-001418
C,0045,Via Industria,L1,PL-001419,,100,SAP,45.40618,9.12458,P-001419
C,0045,Via Industria,L2,PL-001420,,100,SAP,45.4063,9.12461,P-001420
C,0045,Via Industria,L3,PL-001421,,100,SAP,45.40642,9.1244,P-001421
C,0045,Via Industria,L1,PL-001422,,100,LED,45.40654,9.12444,P-001422
C,0045,Via Industria,L2,PL-001423,,150,MH,45.40666,9.1243,P-001423
C,0045,Via Industria,L3,PL-001424,,150,SAP,45.40678,9.12486,P-001424
C,0045,Via Industria,L1,PL-001425,,150,SAP,45.4069,9.12439,P-001425
C,0045,Via Industria,L2,PL-001426,,100,SAP,45.40702,9.12433,P-001426
C,0045,Via Industria,L3,PL-001427,,150,LED,45.40714,9.12418,P-001427
C,0045,Via Industria,L1,PL-001428,,150,SAP,45.40726,9.12423,P-001428
C,0045,Via Industria,L2,PL-001429,,100,SAP,45.40738,9.12472,P-001429
C,0045,Via Industria,L3,PL-001430,,100,MH,45.4075,9.12486,P-001430
C,0045,Via Industria,L1,PL-001431,,100,SAP,45.40762,9.12426,P-001431
C,0045,Via Industria,L2,PL-001432,,150,MH,45.40774,9.12444,P-001432
C,0045,Via Industria,L3,PL-001433,,250,SAP,45.40786,9.12449,P-001433
C,0045,Via Industria,L1,PL-001434,,150,SAP,45.40798,9.12415,P-001434
C,0045,Via Industria,L2,PL-001435,,250,SAP,45.4081,9.12443,P-001435
C,0045,Via Industria,L3,PL-001436,,100,SAP,45.40822,9.12424,P-001436
C,0045,Via Industria,L1,PL-001437,,150,LED,45.40834,9.12441,P-001437
C,0045,Via Industria,L2,PL-001438,,150,SAP,45.40846,9.12478,P-001438
C,0045,Via Industria,L3,PL-001439,,100,SAP,45.40858,9.12472,P-001439
C,0045,Via Industria,L1,PL-001440,,150,MH,45.4087,9.12475,P-001440
C,0045,Via Industria,L2,PL-001441,,100,SAP,45.40882,9.12425,P-001441
C,0045,Via Industria,L3,PL-001442,,150,MH,45.40894,9.12474,P-001442
C,0045,Via Industria,L1,PL-001443,,150,SAP,45.40906,9.12472,P-001443
C,0045,Via Industria,L2,PL-001444,,100,SAP,45.40918,9.12457,P-001444
C,0045,Via Industria,L3,PL-001445,,250,SAP,45.4093,9.12479,P-001445
C,0045,Via Industria,L1,PL-001446,,100,SAP,45.40942,9.12443,P-001446
C,0045,Via Industria,L2,PL-001447,,100,SAP,45.40954,9.12413,P-001447
C,0045,Via Industria,L3,PL-001448,,100,SAP,45.40966,9.12434,P-001448
C,0045,Via Industria,L1,PL-001449,,150,LED,45.40978,9.12491,P-001449
C,0045,Via Industria,L2,PL-001450,,150,SAP,45.4099,9.12484,P-001450
C,0045,Via Industria,L3,PL-001451,,250,MH,45.41002,9.12441,P-001451
C,0045,Via Industria,L1,PL-001452,,100,SAP,45.41014,9.12423,P-001452
C,0045,Via Industria,L2,PL-001453,,150,MH,45.41026,9.12433,P-001453
C,0045,Via Industria,L3,PL-001454,,150,LED,45.41038,9.12487,P-001454
C,0045,Via Industria,L1,PL-001455,,100,SAP,45.4105,9.1248,P-001455
C,0045,Via Industria,L2,PL-001456,,100,LED,45.41062,9.12458,P-001456
C,0045,Via Industria,L3,PL-001457,,150,LED,45.41074,9.12421,P-001457
C,0045,Via Industria,L1,PL-001458,,100,SAP,45.41086,9.12475,P-001458
C,0045,Via Industria,L2,PL-001459,,250,MH,45.41098,9.12418,P-001459
C,0045,Via Industria,L3,PL-001460,,150,SAP,45.4111,9.12429,P-001460
C,0045,Via Industria,L1,PL-001461,,150,MH,45.41122,9.12479,P-001461
C,0045,Via Industria,L2,PL-001462,,100,SAP,45.41134,9.12442,P-001462
C,0045,Via Industria,L3,PL-001463,,100,LED,45.41146,9.12434,P-001463
C,0045,Via Industria,L1,PL-001464,,150,LED,45.41158,9.12461,P-001464
C,0045,Via Industria,L2,PL-001465,,100,MH,45.4117,9.12449,P-001465
C,0045,Via Industria,L3,PL-001466,,150,MH,45.41182,9.12417,P-001466
C,0045,Via Industria,L1,PL-001467,,100,SAP,45.41194,9.12447,P-001467
C,0045,Via Industria,L2,PL-001468,,150,MH,45.41206,9.1242,P-001468
C,0045,Via Industria,L3,PL-001469,,250,LED,45.41218,9.1242,P-001469
C,0045,Via Industria,L1,PL-001470,,100,SAP,45.4123,9.12461,P-001470
C,0045,Via Industria,L2,PL-001471,,250,MH,45.41242,9.12419,P-001471
C,0045,Via Industria,L3,PL-001472,,100,LED,45.41254,9.12429,P-001472
C,0045,Via Industria,L1,PL-001473,,250,SAP,45.41266,9.12452,P-001473
C,0045,Via Industria,L2,PL-001474,,100,SAP,45.41278,9.1248,P-001474
C,0045,Via Industria,L3,PL-001475,,100,SAP,45.4129,9.12489,P-001475
C,0045,Via Industria,L1,PL-001476,,250,SAP,45.41302,9.12475,P-001476
C,0045,Via Industria,L2,PL-001477,,100,SAP,45.41314,9.12426,P-001477
C,0045,Via Industria,L3,PL-001478,,150,SAP,45.41326,9.1243,P-001478
C,0045,Via Industria,L1,PL-001479,,250,SAP,45.41338,9.1244,P-001479
C,0045,Via Industria,L2,PL-001480,,100,MH,45.4135,9.12465,P-001480
C,0045,Via Industria,L3,PL-001481,,150,SAP,45.41362,9.1243,P-001481
C,0045,Via Industria,L1,PL-001482,,100,LED,45.41374,9.12451,P-001482
C,0045,Via Industria,L2,PL-001483,,250,SAP,45.41386,9.12493,P-001483
C,0045,Via Industria,L3,PL-001484,,250,LED,45.41398,9.1248,P-001484
C,0045,Via Industria,L1,PL-001485,,100,SAP,45.4141,9.12491,P-001485
C,0045,Via Industria,L2,PL-001486,,150,SAP,45.41422,9.12426,P-001486
C,0045,Via Industria,L3,PL-001487,,100,SAP,45.41434,9.12478,P-001487
C,0045,Via Industria,L1,PL-001488,,100,SAP,45.41446,9.12433,P-001488
C,0045,Via Industria,L2,PL-001489,,100,SAP,45.41458,9.12461,P-001489
C,0045,Via Industria,L3,PL-001490,,150,SAP,45.4147,9.12438,P-001490
C,0046,Via Cavour,L1,PL-001491,,250,LED,45.41342,9.12749,P-001491
C,0046,Via Cavour,L2,PL-001492,,150,SAP,45.41354,9.12737,P-001492
C,0046,Via Cavour,L3,PL-001493,,250,LED,45.41366,9.12715,P-001493
C,0046,Via Cavour,L1,PL-001494,,250,LED,45.41378,9.12734,P-001494
C,0046,Via Cavour,L2,PL-001495,,150,MH,45.4139,9.1275,P-001495
C,0046,Via Cavour,L3,PL-001496,,100,SAP,45.41402,9.12683,P-001496
C,0046,Via Cavour,L1,PL-001497,,250,MH,45.41414,9.12741,P-001497
C,0046,Via Cavour,L2,PL-001498,,250,SAP,45.41426,9.12718,P-001498
C,0046,Via Cavour,L3,PL-001499,,100,SAP,45.41438,9.12701,P-001499
C,0046,Via Cavour,L1,PL-001500,,150,LED,45.4145,9.12745,P-001500
C,0046,Via Cavour,L2,PL-001501,,150,SAP,45.41462,9.12701,P-001501
C,0046,Via Cavour,L3,PL-001502,,100,MH,45.41474,9.12699,P-001502
C,0046,Via Cavour,L1,PL-001503,,250,SAP,45.41486,9.12684,P-001503
C,0046,Via Cavour,L2,PL-001504,,100,SAP,45.41498,9.12726,P-001504
C,0046,Via Cavour,L3,PL-001505,,150,MH,45.4151,9.12752,P-001505
C,0046,Via Cavour,L1,PL-001506,,150,SAP,45.41522,9.12732,P-001506
C,0046,Via Cavour,L2,PL-001507,,250,LED,45.41534,9.12735,P-001507
C,0046,Via Cavour,L3,PL-001508,,100,SAP,45.41546,9.12689,P-001508
C,0046,Via Cavour,L1,PL-001509,,250,MH,45.41558,9.12704,P-001509
C,0046,Via Cavour,L2,PL-001510,,150,SAP,45.4157,9.12688,P-001510
C,0046,Via Cavour,L3,PL-001511,,250,SAP,45.41582,9.12701,P-001511
C,0046,Via Cavour,L1,PL-001512,,150,SAP,45.41594,9.12717,P-001512
C,0046,Via Cavour,L2,PL-001513,,100,SAP,45.41606,9.12726,P-001513
C,0046,Via Cavour,L3,PL-001514,,150,SAP,45.41618,9.12738,P-001514
C,0046,Via Cavour,L1,PL-001515,,100,MH,45.4163,9.12686,P-001515
C,0046,Via Cavour,L2,PL-001516,,250,SAP,45.41642,9.12729,P-001516
C,0046,Via Cavour,L3,PL-001517,,150,SAP,45.41654,9.12692,P-001517
C,0046,Via Cavour,L1,PL-001518,,150,SAP,45.41666,9.12684,P-001518
C,0046,Via Cavour,L2,PL-001519,,250,LED,45.41678,9.12684,P-001519
C,0046,Via Cavour,L3,PL-001520,,100,SAP,45.4169,9.12754,P-001520
C,0046,Via Cavour,L1,PL-001521,,100,MH,45.41702,9.12728,P-001521
C,0046,Via Cavour,L2,PL-001522,,150,SAP,45.41714,9.12753,P-001522
C,0046,Via Cavour,L3,PL-001523,,150,SAP,45.41726,9.12732,P-001523
C,0046,Via Cavour,L1,PL-001524,,150,MH,45.41738,9.12709,P-001524
C,0046,Via Cavour,L2,PL-001525,,150,SAP,45.4175,9.12683,P-001525
C,0046,Via Cavour,L3,PL-001526,,250,MH,45.41762,9.12744,P-001526
C,0046,Via Cavour,L1,PL-001527,,250,SAP,45.41774,9.12715,P-001527
C,0046,Via Cavour,L2,PL-001528,,250,LED,45.41786,9.12735,P-001528
C,0046,Via Cavour,L3,PL-001529,,100,SAP,45.41798,9.12715,P-001529
C,0046,Via Cavour,L1,PL-001530,,150,SAP,45.4181,9.12695,P-001530
C,0046,Via Cavour,L2,PL-001531,,250,SAP,45.41822,9.12736,P-001531
C,0046,Via Cavour,L3,PL-001532,,100,SAP,45.41834,9.12736,P-001532
C,0046,Via Cavour,L1,PL-001533,,150,SAP,45.41846,9.12691,P-001533
C,0046,Via Cavour,L2,PL-001534,,250,MH,45.41858,9.12747,P-001534
C,0046,Via Cavour,L3,PL-001535,,250,LED,45.4187,9.1272,P-001535
C,0046,Via Cavour,L1,PL-001536,,150,SAP,45.41882,9.12687,P-001536
C,0046,Via Cavour,L2,PL-001537,,100,SAP,45.41894,9.12708,P-001537
C,0046,Via Cavour,L3,PL-001538,,150,SAP,45.41906,9.12717,P-001538
C,0046,Via Cavour,L1,PL-001539,,250,SAP,45.41918,9.12733,P-001539
C,0046,Via Cavour,L2,PL-001540,,250,MH,45.4193,9.12689,P-001540
C,0046,Via Cavour,L3,PL-001541,,150,SAP,45.41942,9.12723,P-001541
C,0046,Via Cavour,L1,PL-001542,,250,LED,45.41954,9.12676,P-001542
C,0046,Via Cavour,L2,PL-001543,,150,LED,45.41966,9.12754,P-001543
C,0046,Via Cavour,L3,PL-001544,,150,LED,45.41978,9.12749,P-001544
C,0046,Via Cavour,L1,PL-001545,,100,SAP,45.4199,9.12684,P-001545
C,0046,Via Cavour,L2,PL-001546,,100,LED,45.42002,9.12704,P-001546
C,0046,Via Cavour,L3,PL-001547,,250,SAP,45.42014,9.12712,P-001547
C,0046,Via Cavour,L1,PL-001548,,250,LED,45.42026,9.12691,P-001548
C,0046,Via Cavour,L2,PL-001549,,250,MH,45.42038,9.12706,P-001549
C,0046,Via Cavour,L3,PL-001550,,250,SAP,45.4205,9.12689,P-001550
C,0046,Via Cavour,L1,PL-001551,,100,SAP,45.42062,9.12695,P-001551
C,0046,Via Cavour,L2,PL-001552,,100,LED,45.42074,9.12755,P-001552
C,0046,Via Cavour,L3,PL-001553,,150,SAP,45.42086,9.12731,P-001553
C,0046,Via Cavour,L1,PL-001554,,150,LED,45.42098,9.12702,P-001554
C,0046,Via Cavour,L2,PL-001555,,100,MH,45.4211,9.12693,P-001555
C,0046,Via Cavour,L3,PL-001556,,150,LED,45.42122,9.12732,P-001556
C,0046,Via Cavour,L1,PL-001557,,100,SAP,45.42134,9.12696,P-001557
C,0046,Via Cavour,L2,PL-001558,,250,SAP,45.42146,9.12707,P-001558
C,0046,Via Cavour,L3,PL-001559,,250,SAP,45.42158,9.12691,P-001559
C,0046,Via Cavour,L1,PL-001560,,150,SAP,45.4217,9.12712,P-001560
C,0046,Via Cavour,L2,PL-001561,,100,SAP,45.42182,9.12753,P-001561
C,0046,Via Cavour,L3,PL-001562,,250,SAP,45.42194,9.12713,P-001562
C,0046,Via Cavour,L1,PL-001563,,250,SAP,45.42206,9.12689,P-001563
C,0046,Via Cavour,L2,PL-001564,,250,LED,45.42218,9.12734,P-001564
C,0046,Via Cavour,L3,PL-001565,,250,SAP,45.4223,9.12678,P-001565
C,0046,Via Cavour,L1,PL-001566,,150,SAP,45.42242,9.12721,P-001566
C,0046,Via Cavour,L2,PL-001567,,150,MH,45.42254,9.12698,P-001567
C,0046,Via Cavour,L3,PL-001568,,250,SAP,45.42266,9.1271,P-001568
C,0046,Via Cavour,L1,PL-001569,,250,SAP,45.42278,9.12705,P-001569
C,0046,Via Cavour,L2,PL-001570,,100,SAP,45.4229,9.12747,P-001570
C,0046,Via Cavour,L3,PL-001571,,250,SAP,45.42302,9.12683,P-001571
C,0046,Via Cavour,L1,PL-001572,,100,SAP,45.42314,9.12754,P-001572
C,0046,Via Cavour,L2,PL-001573,,150,SAP,45.42326,9.1268,P-001573
C,0046,Via Cavour,L3,PL-001574,,100,SAP,45.42338,9.12746,P-001574
C,0046,Via Cavour,L1,PL-001575,,150,SAP,45.4235,9.12689,P-001575
C,0046,Via Cavour,L2,PL-001576,,250,SAP,45.42362,9.1273,P-001576
C,0046,Via Cavour,L3,PL-001577,,100,SAP,45.42374,9.12683,P-001577
C,0046,Via Cavour,L1,PL-001578,,150,MH,45.42386,9.12755,P-001578
C,0046,Via Cavour,L2,PL-001579,,250,MH,45.42398,9.12715,P-001579
C,0046,Via Cavour,L3,PL-001580,,250,SAP,45.4241,9.12754,P-001580
C,0046,Via Cavour,L1,PL-001581,,150,SAP,45.42422,9.12676,P-001581
C,0046,Via Cavour,L2,PL-001582,,250,LED,45.42434,9.12724,P-001582
C,0046,Via Cavour,L3,PL-001583,,150,SAP,45.42446,9.12693,P-001583
C,0046,Via Cavour,L1,PL-001584,,150,SAP,45.42458,9.12688,P-001584
C,0046,Via Cavour,L2,PL-001585,,100,SAP,45.4247,9.12698,P-001585
C,0046,Via Cavour,L3,PL-001586,,150,SAP,45.42482,9.12737,P-001586
C,0046,Via Cavour,L1,PL-001587,,250,SAP,45.42494,9.12729,P-001587
C,0046,Via Cavour,L2,PL-001588,,100,SAP,45.42506,9.12691,P-001588
C,0046,Via Cavour,L3,PL-001589,,150,LED,45.42518,9.12715,P-001589
C,0046,Via Cavour,L1,PL-001590,,150,SAP,45.4253,9.1273,P-001590
C,0046,Via Cavour,L2,PL-001591,,150,LED,45.42542,9.12728,P-001591
C,0046,Via Cavour,L3,PL-001592,,150,LED,45.42554,9.12751,P-001592
C,0046,Via Cavour,L1,PL-001593,,250,MH,45.42566,9.12739,P-001593
C,0046,Via Cavour,L2,PL-001594,,150,LED,45.42578,9.12693,P-001594
C,0046,Via Cavour,L3,PL-001595,,150,MH,45.4259,9.12713,P-001595
C,0046,Via Cavour,L1,PL-001596,,250,SAP,45.42602,9.12691,P-001596
C,0046,Via Cavour,L2,PL-001597,,100,SAP,45.42614,9.12721,P-001597
C,0046,Via Cavour,L3,PL-001598,,250,LED,45.42626,9.12693,P-001598
C,0046,Via Cavour,L1,PL-001599,,150,SAP,45.42638,9.12729,P-001599
C,0046,Via Cavour,L2,PL-001600,,150,LED,45.4265,9.12715,P-001600
C,0046,Via Cavour,L3,PL-001601,,100,MH,45.42662,9.12721,P-001601
C,0046,Via Cavour,L1,PL-001602,,100,SAP,45.42674,9.12684,P-001602
C,0046,Via Cavour,L2,PL-001603,,150,SAP,45.42686,9.12689,P-001603
C,0046,Via Cavour,L3,PL-001604,,250,SAP,45.42698,9.12729,P-001604
C,0046,Via Cavour,L1,PL-001605,,250,LED,45.4271,9.12703,P-001605
C,0046,Via Cavour,L2,PL-001606,,150,SAP,45.42722,9.12707,P-001606
C,0046,Via Cavour,L3,PL-001607,,100,SAP,45.42734,9.12684,P-001607
C,0046,Via Cavour,L1,PL-001608,,100,LED,45.42746,9.12752,P-001608
C,0046,Via Cavour,L2,PL-001609,,150,MH,45.42758,9.1268,P-001609
C,0046,Via Cavour,L3,PL-001610,,150,SAP,45.4277,9.12724,P-001610
C,0046,Via Cavour,L1,PL-001611,,100,SAP,45.42782,9.12732,P-001611
C,0046,Via Cavour,L2,PL-001612,,250,SAP,45.42794,9.12716,P-001612
C,0046,Via Cavour,L3,PL-001613,,150,SAP,45.42806,9.12741,P-001613
C,0046,Via Cavour,L1,PL-001614,,150,MH,45.42818,9.12686,P-001614
C,0046,Via Cavour,L2,PL-001615,,250,SAP,45.4283,9.12728,P-001615
C,0046,Via Cavour,L3,PL-001616,,100,MH,45.42842,9.12708,P-001616
C,0046,Via Cavour,L1,PL-001617,,100,SAP,45.42854,9.12696,P-001617
C,0046,Via Cavour,L2,PL-001618,,150,SAP,45.42866,9.12742,P-001618
C,0046,Via Cavour,L3,PL-001619,,250,SAP,45.42878,9.12729,P-001619
C,0046,Via Cavour,L1,PL-001620,,150,MH,45.4289,9.12706,P-001620
C,0046,Via Cavour,L2,PL-001621,,100,MH,45.42902,9.12681,P-001621
C,0046,Via Cavour,L3,PL-001622,,250,SAP,45.42914,9.12704,P-001622
C,0046,Via Cavour,L1,PL-001623,,100,SAP,45.42926,9.12676,P-001623
C,0046,Via Cavour,L2,PL-001624,,250,MH,45.42938,9.1272,P-001624
C,0046,Via Cavour,L3,PL-001625,,250,LED,45.4295,9.12689,P-001625
C,0047,Viale dei Platani,L1,PL-001626,,100,MH,45.42817,9.10478,P-001626
C,0047,Viale dei Platani,L2,PL-001627,,150,MH,45.42829,9.10408,P-001627
C,0047,Viale dei Platani,L3,PL-001628,,250,SAP,45.42841,9.10417,P-001628
C,0047,Viale dei Platani,L1,PL-001629,,100,SAP,45.42853,9.10458,P-001629
C,0047,Viale dei Platani,L2,PL-001630,,250,SAP,45.42865,9.10426,P-001630
C,0047,Viale dei Platani,L3,PL-001631,,250,LED,45.42877,9.10465,P-001631
C,0047,Viale dei Platani,L1,PL-001632,,100,SAP,45.42889,9.10421,P-001632
C,0047,Viale dei Platani,L2,PL-001633,,100,SAP,45.42901,9.1046,P-001633
C,0047,Viale dei Platani,L3,PL-001634,,150,SAP,45.42913,9.10413,P-001634
C,0047,Viale dei Platani,L1,PL-001635,,250,LED,45.42925,9.10466,P-001635
C,0047,Viale dei Platani,L2,PL-001636,,150,SAP,45.42937,9.10486,P-001636
C,0047,Viale dei Platani,L3,PL-001637,,100,LED,45.42949,9.10423,P-001637
C,0047,Viale dei Platani,L1,PL-001638,,100,MH,45.42961,9.10409,P-001638
C,0047,Viale dei Platani,L2,PL-001639,,250,LED,45.42973,9.10427,P-001639
C,0047,Viale dei Platani,L3,PL-001640,,250,MH,45.42985,9.10443,P-001640
C,0047,Viale dei Platani,L1,PL-001641,,100,LED,45.42997,9.10468,P-001641
C,0047,Viale dei Platani,L2,PL-001642,,150,LED,45.43009,9.1043,P-001642
C,0047,Viale dei Platani,L3,PL-001643,,250,MH,45.43021,9.10429,P-001643
C,0047,Viale dei Platani,L1,PL-001644,,150,SAP,45.43033,9.10461,P-001644
C,0047,Viale dei Platani,L2,PL-001645,,150,SAP,45.43045,9.10453,P-001645
C,0047,Viale dei Platani,L3,PL-001646,,100,SAP,45.43057,9.1043,P-001646
C,0047,Viale dei Platani,L1,PL-001647,,100,LED,45.43069,9.10442,P-001647
C,0047,Viale dei Platani,L2,PL-001648,,150,LED,45.43081,9.10445,P-001648
C,0047,Viale dei Platani,L3,PL-001649,,100,MH,45.43093,9.10414,P-001649
C,0047,Viale dei Platani,L1,PL-001650,,100,MH,45.43105,9.10445,P-001650
C,0047,Viale dei Platani,L2,PL-001651,,250,LED,45.43117,9.10466,P-001651
C,0047,Viale dei Platani,L3,PL-001652,,250,SAP,45.43129,9.10408,P-001652
C,0047,Viale dei Platani,L1,PL-001653,,100,LED,45.43141,9.10459,P-001653
C,0047,Viale dei Platani,L2,PL-001654,,250,MH,45.43153,9.10435,P-001654
C,0047,Viale dei Platani,L3,PL-001655,,100,SAP,45.43165,9.10485,P-001655
C,0047,Viale dei Platani,L1,PL-001656,,100,LED,45.43177,9.10472,P-001656
C,0047,Viale dei Platani,L2,PL-001657,,100,LED,45.43189,9.10451,P-001657
C,0047,Viale dei Platani,L3,PL-001658,,100,LED,45.43201,9.10466,P-001658
C,0047,Viale dei Platani,L1,PL-001659,,150,SAP,45.43213,9.10464,P-001659
C,0047,Viale dei Platani,L2,PL-001660,,100,MH,45.43225,9.10426,P-001660
C,0047,Viale dei Platani,L3,PL-001661,,250,SAP,45.43237,9.10484,P-001661
C,0047,Viale dei Platani,L1,PL-001662,,150,SAP,45.43249,9.10445,P-001662
C,0047,Viale dei Platani,L2,PL-001663,,250,SAP,45.43261,9.10428,P-001663
C,0047,Viale dei Platani,L3,PL-001664,,150,LED,45.43273,9.10453,P-001664
C,0047,Viale dei Platani,L1,PL-001665,,250,SAP,45.43285,9.10439,P-001665
C,0047,Viale dei Platani,L2,PL-001666,,150,SAP,45.43297,9.10409,P-001666
C,0047,Viale dei Platani,L3,PL-001667,,100,SAP,45.43309,9.10484,P-001667
C,0047,Viale dei Platani,L1,PL-001668,,100,SAP,45.43321,9.10486,P-001668
C,0047,Viale dei Platani,L2,PL-001669,,150,MH,45.43333,9.10408,P-001669
C,0047,Viale dei Platani,L3,PL-001670,,250,LED,45.43345,9.10432,P-001670
C,0047,Viale dei Platani,L1,PL-001671,,100,MH,45.43357,9.10479,P-001671
C,0047,Viale dei Platani,L2,PL-001672,,150,LED,45.43369,9.10439,P-001672
C,0047,Viale dei Platani,L3,PL-001673,,250,SAP,45.43381,9.10435,P-001673
C,0047,Viale dei Platani,L1,PL-001674,,250,SAP,45.43393,9.10453,P-001674
C,0047,Viale dei Platani,L2,PL-001675,,100,LED,45.43405,9.1048,P-001675
C,0047,Viale dei Platani,L3,PL-001676,,250,SAP,45.43417,9.10412,P-001676
C,0047,Viale dei Platani,L1,PL-001677,,100,SAP,45.43429,9.10481,P-001677
C,0047,Viale dei Platani,L2,PL-001678,,250,SAP,45.43441,9.1044,P-001678
C,0047,Viale dei Platani,L3,PL-001679,,250,SAP,45.43453,9.10414,P-001679
C,0047,Viale dei Platani,L1,PL-001680,,100,SAP,45.43465,9.10425,P-001680
C,0047,Viale dei Platani,L2,PL-001681,,150,SAP,45.43477,9.1043,P-001681
C,0047,Viale dei Platani,L3,PL-001682,,100,SAP,45.43489,9.10453,P-001682
C,0047,Viale dei Platani,L1,PL-001683,,150,SAP,45.43501,9.10433,P-001683
C,0047,Viale dei Platani,L2,PL-001684,,150,SAP,45.43513,9.10464,P-001684
C,0047,Viale dei Platani,L3,PL-001685,,150,SAP,45.43525,9.1046,P-001685
C,0047,Viale dei Platani,L1,PL-001686,,150,SAP,45.43537,9.1048,P-001686
C,0047,Viale dei Platani,L2,PL-001687,,100,SAP,45.43549,9.10428,P-001687
C,0047,Viale dei Platani,L3,PL-001688,,250,SAP,45.43561,9.10459,P-001688
C,0047,Viale dei Platani,L1,PL-001689,,150,SAP,45.43573,9.10431,P-001689
C,0047,Viale dei Platani,L2,PL-001690,,150,LED,45.43585,9.10472,P-001690
C,0047,Viale dei Platani,L3,PL-001691,,150,SAP,45.43597,9.10467,P-001691
C,0047,Viale dei Platani,L1,PL-001692,,100,SAP,45.43609,9.10461,P-001692
C,0047,Viale dei Platani,L2,PL-001693,,150,SAP,45.43621,9.1048,P-001693
C,0047,Viale dei Platani,L3,PL-001694,,100,MH,45.43633,9.10414,P-001694
C,0047,Viale dei Platani,L1,PL-001695,,250,SAP,45.43645,9.10409,P-001695
C,0047,Viale dei Platani,L2,PL-001696,,250,SAP,45.43657,9.10415,P-001696
C,0047,Viale dei Platani,L3,PL-001697,,100,LED,45.43669,9.1041,P-001697
C,0047,Viale dei Platani,L1,PL-001698,,250,MH,45.43681,9.10465,P-001698
C,0047,Viale dei Platani,L2,PL-001699,,100,SAP,45.43693,9.10411,P-001699
C,0047,Viale dei Platani,L3,PL-001700,,150,MH,45.43705,9.10408,P-001700
C,0047,Viale dei Platani,L1,PL-001701,,100,SAP,45.43717,9.10481,P-001701
C,0047,Viale dei Platani,L2,PL-001702,,250,SAP,45.43729,9.1047,P-001702
C,0047,Viale dei Platani,L3,PL-001703,,250,LED,45.43741,9.10475,P-001703
C,0047,Viale dei Platani,L1,PL-001704,,100,LED,45.43753,9.10449,P-001704
C,0047,Viale dei Platani,L2,PL-001705,,250,SAP,45.43765,9.10411,P-001705
C,0047,Viale dei Platani,L3,PL-001706,,250,SAP,45.43777,9.10465,P-001706
C,0047,Viale dei Platani,L1,PL-001707,,100,MH,45.43789,9.10455,P-001707
C,0047,Viale dei Platani,L2,PL-001708,,250,SAP,45.43801,9.10455,P-001708
C,0047,Viale dei Platani,L3,PL-001709,,250,SAP,45.43813,9.10457,P-001709
C,0047,Viale dei Platani,L1,PL-001710,,250,MH,45.43825,9.10411,P-001710
C,0047,Viale dei Platani,L2,PL-001711,,100,SAP,45.43837,9.10432,P-001711
C,0047,Viale dei Platani,L3,PL-001712,,150,SAP,45.43849,9.10421,P-001712
C,0047,Viale dei Platani,L1,PL-001713,,250,MH,45.43861,9.10484,P-001713
C,0047,Viale dei Platani,L2,PL-001714,,150,SAP,45.43873,9.10466,P-001714
